buyer_name,market_based_value,static_pe,net_profit_t_1,net_profit_t_2,net_profit_t_3,sale_at,year,pricing_method,ps,target_business,buyer_stock_code,dynamic_pe,support_fund_use,bargain_value,profit_based_value,pb,capital_based_value,target_name,target_income,net_profit_t,target_net_asset,net_profit,target_estimate_value,memo,value_at,growth_ratio,support_fund,bargain_type,consultant,target_industry,payment_type,buyer_industry
美的集团,,,,,,2013-06-27 00:00:00,2013.0,,,家用电器,000333.SZ,,无,3058290.43,,,,美的电器58.83%股权,,,,,0.0,未找到该公司该交易的有关交易报告书及评估报告,2010-12-31 00:00:00,,无,集团整体上市（上市公司换股吸收合并）,中信、中金,机械、设备、仪表,股份+现金,家用电器
吴通通讯,-,152.654809437,2500,3000,3500,2013-07-03 00:00:00,2013.0,收益法,,通信设备：3G、LTE 数据类移动通讯终端产品,300292.SZ,6.729024000000001,支付现金对价,16800.0,16822.56,,3614.02,宽翼通信100%股权,4990.69,1902.7,2766.5,110.2,16822.56,,2012-12-31 00:00:00,5.08080968733,0.3,产业并购,华西证券,信息技术业,股份+现金,通信
蓝色光标,180958.16,9.34552560853,23805,27376,28745,2013-07-10 00:00:00,2013.0,收益法,,广告、平面媒体、营销服务,300058.SZ,7.601687040539999,支付现金对价,160200.0,180337.64,,-,博杰广告89%股权,118961.21,20700,25515.33,19363.08,180958.16,,2013-02-28 00:00:00,6.0921348068,5.34,产业并购,华泰联合,传播与文化产业,股份+现金,传媒
江南红箭,-,10.1894255807,38699.56,42068.81,45679.02,2013-07-10 00:00:00,2013.0,收益法,,钻石加工制造、超硬材料行业,000519.SZ,10.2591094059,投资建设南阳大颗粒钻石产品生产线建设项目等五个募投项目,397023.02,397023.02,,318129.17,中南钻石100%股权,158193.11,34391.85,125482.46,38964.22,397023.02,,2012-07-31 00:00:00,2.16397223963,13.23,借壳上市,中信证券,金属、非金属,股份100%支付,机械设备
莱美药业,-,349511.5,,,,2013-08-01 00:00:00,2013.0,资产基础法,,西药（抗感染类）,300006.SZ,,补充流动资金和并购完成后的业务整合,33952.55,-,,41941.38,莱美禾元80.95%股权,0,145.56,41937.05,0.12,41941.38,,2013-03-31 00:00:00,0.000103249990164,1.1,集团整体上市,国金证券、天风证券,医药、生物制品,股份+现金,医药生物
恒泰艾普,-,,6666.7,8342.16,9283.05,2013-08-01 00:00:00,2013.0,收益法,,"石油天然气设备与服务,信息技术咨询与其他服务(采掘服务业)",300157.SZ,10.7583827081,无,35144.09,71722.91,,17784.44,博达瑞恒和西油联合各49%股权,-,5637.72,16379.79,-,71722.91,,2012-12-31 00:00:00,3.37874417193,无,产业并购,华泰联合,采掘业,股份100%支付,采掘
哈飞股份,,,-,-,-,2013-08-08 00:00:00,2013.0,资产基础法,,"航天航空与国防,综合类行业",600038.SH,,补充流动资金,332046.67,-,,332046.67,昌飞零部件100%股权;惠阳公司100%股权;天津公司100%股权;昌河航空100%股权;直升机零部件生产相关的资产,-,-,272258.39,-,332046.67,分立基准日为2011年12月31日，于2012年3月31日业已独立存在且持续经营，分立基准日至2012年3月31日的损益由原股东承担，截止到12年9月份的净利润为1102.07,2012-03-31 00:00:00,0.219601239837,11.06,集团整体上市,银河证券,机械、设备、仪表,股份100%支付,国防军工
华谊嘉信,-,,4677,5207,5758,2013-08-14 00:00:00,2013.0,收益法,,广告,300071.SZ,8.44224502886,支付现金对价,20562.74,39484.38,,2990.83,"东汐广告49%股权,波释广告49%股权,美意互通70%权",-,2166.51788,2938.43,-,39484.38,,2012-12-31 00:00:00,12.437236891800001,0.52,产业并购,长城证券,社会服务业,股份+现金,传媒
中钨高新,-,,18904.55,24881.9,24929.8,2013-08-14 00:00:00,2013.0,资产基础法,,有色金属加工,000657.SZ,14.693131018699999,公司主营业务发展及偿还长期借款,273368.11,249944.18,,277767.03,株硬公司100%股权;自硬公司80%股权,-,-,184456.49,-,277767.03,2012年12月31日为修订稿补充评估基准日，原评估基准日为2011年12月31日,2011-12-31 00:00:00,0.505867481269,9.16,借壳上市,海通证券,金属、非金属,股份100%支付,有色金属
濮耐股份,-,15.7814929291,3710.85,4387.79,5108,2013-08-21 00:00:00,2013.0,收益法,,金属非金属,002225.SZ,11.8605413854,无,44012.69,44012.69,,19999.1,华威股份100%股权,28812.3,3876.638657,14599.47,2788.88,44012.69,,2012-12-31 00:00:00,2.01467724513,无,产业并购,东北证券,金属、非金属,股份100%支付,建筑材料
上海新阳,-,11.6524825436,3617,,,2013-08-21 00:00:00,2013.0,收益法,,环保型、功能性防腐涂料,300236.SZ,10.837710810099999,无,38980.44,39200,,17915.43,考普乐100%股权,,,17915.43,3364.09,39200.0,,2012-12-31 00:00:00,1.18805800363,无,产业收购,宏源证券,石油、化学、塑胶、塑料,100%股份,化工
鼎龙股份,-,9.68943732375,3840,4800,6000,2013-08-29 00:00:00,2013.0,收益法,,"打印机耗材，核心产品为再生彩
色硒鼓",300054.SZ,9.01059635417,募集资金拟以增资形式投入珠海名图，用于扩大珠海名图的生产经营,27275.0,34600.69,,10049.19,名图科技80%股权,,,6093.4,3570.97,34600.69,,2012-12-31 00:00:00,4.6783880920300005,0.91,产业收购,长江证券,电子,股份+现金,化工
东电B股,,,,,,2013-08-29 00:00:00,2013.0,,,火力发电,600023.SH,,无,,,,,,,,,,0.0,未找到该公司该交易的有关交易报告书及评估报告,,,无,集团整体上市,华鑫证券,电力、煤气及水的生产和供应业,100%股份（同时提供现金选择权）,
隆华节能,-,16.132548214,,,,2013-08-29 00:00:00,2013.0,收益法,,凝结水精处理系统、给水处理系统、废污水处理系统,300263.SZ,,无,54000.0,54011.84,,31627.87,中电加美100%股权,,,24250.46,3348.004251,54011.84,,2013-04-30 00:00:00,1.22725012227,无,产业收购,华泰联合,社会服务业,75%股权+25%现金,机械设备
天润乳业,-,18.579212035799998,1390.66,1735.42,2395.89,2013-08-30 00:00:00,2013.0,收益法,,乳制品的生产和销售,600419.SH,17.6038643522,无,23697.19349,24480.99,,23029.1,天润科技96.8%股权,,,21711.38,1317.654912,24480.99,,2012-12-31 00:00:00,0.127564899145,无,借壳上市,长城证券,食品、饮料,100%股份,综合
嘉应制药,-,12.924983033399998,5228.27,5825.11,7392.77,2013-09-04 00:00:00,2013.0,收益法,,中成药，特别是骨伤科产品,002198.SZ,12.0207506498,无,40515.34,62847.73,,17617.51,金沙药业64.47%股权,,,16400.97,4862.5,62847.73,,2012-12-31 00:00:00,2.83195201259,无,产业收购,中信建投,医药、生物制品,100%股份,医药生物
云南旅游,-,35.078055217199996,,,,2013-09-13 00:00:00,2013.0,资产基础法、收益法,,旅游类资产,002059.SZ,,全部用于云旅汽车建设旅游集散中心,65661.91,19600,,18990.22,世博出租;云旅汽车;花园酒店;云旅酒店管理各100股权,,1651.01,31339.14,1871.88,65661.91,,2013-03-31 00:00:00,1.09520459081,1.39,集团整体上市,西南证券,社会服务业,100%股份,休闲服务
罗平锌电,-,-204.817975008,409.99156,5330.63,8551.36,2013-09-13 00:00:00,2013.0,收益法,,铅锌矿采选及销售,002114.SZ,155.914648584,无,63000.0,28984.65,,-,向荣矿业;德荣矿业各100%股权,,,11377.21,-312.1,63923.69,,2012-12-31 00:00:00,4.61857344639,无,产业收购,兴业证券,采掘业,100%股份,有色金属
重庆钢铁,-,,,,,2013-09-25 00:00:00,2013.0,资产基础法,,钢铁生产相关的资产及配套公辅设施,601005.SH,,日常运营,1693695.27,-,,1963270.53,重钢集团资产,,,1818704.23,,1963270.53,,2012-03-31 00:00:00,0.0794886258114,不超过20亿元,集团整体上市,西南证券,金属、非金属,股份+现金+承接债务,钢铁
北部湾港,-,,44697.05,48054.88,,2013-09-25 00:00:00,2013.0,资产基础法,,港口,000582.SZ,11.5938353873,无,518210.24,436071.04,,378181.07,防城港100%股权;北拖57.57%股权;钦州港100%股权,,41110.52,205436.94,,518210.24,,2012-01-31 00:00:00,1.5224783819299998,无,借壳上市,招商证券,交通运输、仓储业,100%股份,交通运输
许继电气,-,,13348.18,15140.33,25416.16,2013-09-27 00:00:00,2013.0,收益法,,直流输电及电力电子业务、电动汽车充换电配套设备和电力电源业务,000400.SZ,14.4748782231,补充流动资金,193213.28,126936.67,,89701.04,许继电源75%股权;许继软件10%股权;上海许继电气50%股权等,,,64859.41,,193213.28,,2012-09-30 00:00:00,1.97895525106,4.5,集团整体上市,华英证券,机械、设备、仪表,100%股份,电气设备
天华院,-,12.2577721394,6054.53,6391.91,7056.75,2013-09-27 00:00:00,2013.0,收益法,,化工装备的设计、研发、生产和销售,600579.SH,9.94223994265,无,60195.59,60195.59,,58523.1,天华院100%的股权,,,54539.17,4910.81,60195.59,,2012-10-31 00:00:00,0.103712982798,无,集团整体上市,华泰联合,机械、设备、仪表,100%股份,机械设备
佛塑科技,34367,20.7573358008,2259.95,3152.43,3446.15,2013-10-17 00:00:00,2013.0,市场法,,提供塑料行业服务外包及供应链服务管理,000973.SZ,15.4848558596,无,18901.85,34995,,-,合捷国际55%股权,,,10690.6,1685.91,34995.0,,2012-12-31 00:00:00,2.2734364769,无,集团整体上市,中山证券,信息技术业,100%股份,化工
捷成股份,-,77.4203117852,719,905,1131,2013-10-17 00:00:00,2013.0,收益法,,内部网络控制技术产品、舞台 LED 灯具生产销售,300182.SZ,61.1975799722,无,23737.77,6820,,1669.5,极地信息、华晨影视和捷成优联各自49%的股权以及冠华荣信61.04%股权,,,9400.59,568.34,44001.06,,2012-12-31 00:00:00,3.68067004305,无,产业收购,华泰联合,信息技术业,股份+现金,计算机
福成五丰,-,18.8930662365,4478.342222,5506.134531,6426.340651,2013-10-22 00:00:00,2013.0,收益、资产基础法,,特色肥牛火锅，兼营烤肉、自助等餐饮业务,600965.SH,16.8689363731,无,75544.87,59355,,-,"福成肥牛,三河福成各100%股权",,,30374.03,3998.55,75544.87,,2012-12-31 00:00:00,1.48715333461,无,集团整体上市,西南证券,社会服务业,100%股份,农林牧渔
佳都科技,-,19.6536121185,4188.8,7007.22,10599.94,2013-10-22 00:00:00,2013.0,收益法,,轨道交通智能化系统的研发、集成和销售,600728.SH,27.0648180863,支付本次交易的现金对价之后，佳都新太计划优先向新科佳都进行增资,107569.11,99560.96,,13747.06,新科佳都100%股权;佳众联100%股权,,,13459.19,5768.36,113369.11,,2012-12-31 00:00:00,7.42317479729,3.59,借壳上市,东北证券,机械、设备、仪表,股份+现金,计算机
渤海股份,-,16.4421506251,5913.966936,,,2013-10-23 00:00:00,2013.0,资产基础法,,水务类业务,000605.SZ,16.8192130724,用于投资天津市北辰区双青片区北辰西道、七纬路污水干管及泵站工程BT项目和大邱庄综合污水处理厂BOT项目,91367.02,99468.27,,91367.02,滨海水业100%股权,,,51396.34,6049.59,99468.27,,2012-12-31 00:00:00,0.935318156896,3.05,借壳上市,兴业证券,社会服务业,100%股份,医药生物
荣之联,-,17.3771312231,6276,8312,10910,2013-10-23 00:00:00,2013.0,收益法,,基于移动互联网及物联网技术，向车辆或其他移动资源对象提供远程管理信息服务整体解决方案,002642.SZ,12.1716061185,无,56250.0,76389,,-,车网互联75%股权,,,16315.51,4395.95,76389.0,,2012-12-31 00:00:00,3.68198664951,无,产业收购,东方花旗,信息技术业,100%股份,计算机
宝鹰股份,-,16.3411971185,20550.72,26074.14,31555.62,2013-10-31 00:00:00,2013.0,收益法,,综合建筑装饰工程承建商,002047.SZ,12.1013735772,部品部件研发生产基地建设投资、工程施工项目资金,248691.94,248691.94,,70097.23,宝鹰股份100%股权,,,64683.5,15218.71,248691.94,,2012-12-31 00:00:00,2.84475082517,8,借壳上市,国金证券,建筑业,100%股份,建筑装饰
华闻传媒,-,6.47212457342,36758.42,40420.2,44438.25,2013-10-31 00:00:00,2013.0,资产基础法、收益法,,都市报经营业务、留学咨询服务,000793.SZ,8.56779562342,无,315012.5,-,,145279.31,华商传媒38.75%股权;华商数码20.4%股权;华商广告20%股权等,,,56791.81,48660.78,314938.63,,2012-12-31 00:00:00,4.54549379567,无,产业收购,渤海证券,传播与文化产业,100%股份,传媒
星星科技,-,16.250267735,9242.11675,11000,,2013-11-01 00:00:00,2013.0,收益法,,电容式和电阻式触摸屏触控模组,300256.SZ,9.21004379219,除支付现金对价外，其余配套融资用于深越光电的运营资金,83937.5,85120.3,,52240.13,深越光电的100%股权,,7234.137989,13397.76,5238.086005,85120.3,,2013-04-30 00:00:00,5.35332324209,2.78,产业收购,长江证券,电子,股份+现金,电子
东方国信,-,45.7493432203,1729.12,2200,,2013-11-01 00:00:00,2013.0,收益法,,冶金工业安全、高效运行综合解决方案提供商和冶金测控设备供应商；金融机构软件开发与服务,300166.SZ,12.488254140799999,无,21000.0,16294.82,,3824.92,"北科亿力,科瑞明100%股权",,1498.54,3574.78,472,21593.69,,2013-06-30 00:00:00,5.040564734049999,无,产业收购,华泰联合,信息技术业,股份+现金,计算机
华策影视,-,17.6550976996,18188.19,23693.7,24297.91,2013-11-04 00:00:00,2013.0,收益法,,影视剧的研究、制作、发行及其衍生业务,300133.SZ,9.08547579501,用于现金对价支付,165200.0,165248.36,,-,克顿传媒100%股权,,14095.32,33261.73,9359.81,165248.36,,2013-03-31 00:00:00,3.96812282464,2.9,产业收购,东方花旗,传播与文化产业,股份+现金,传媒
中技控股,-,18.5095429469,14873.6,23213.58,,2013-11-06 00:00:00,2013.0,收益法,,预制混凝土桩类产品的研发、生产和销售,600634.SH,12.760864888099999,用于建设天津津滨中技滨海生产基地和偿还中技桩业的长期项目借款,176423.85,189800,,151458.02,中技桩业100%股权,,9077.34,95133.61,10254.17,189800.0,,2012-12-31 00:00:00,0.995088801949,不超过5.88亿元,借壳上市,中信建投,机械、设备、仪表,100%股份,综合
国新能源,-,15.3448464116,30083.77,41157.68,57272.52,2013-11-06 00:00:00,2013.0,收益法,,从事山西省内天然气资源项目的勘探、开发和利用，负责全省长输管网的规划建设和经营管理，承担着全省各市和省级天然气干线沿途县（市、区）的天然气供给任务,600617.SH,11.6974744189,用于怀仁-原平输气管道工程项目、原平-代县-繁峙输气管道工程项目、洪洞-安泽-长子输气管道工程项目以及定襄至五台输气管道工程项目后续建设,351904.13,351904.13,,101913.57,山西天然气100%股权,,,93381.61,22933.05,351904.13,,2012-12-31 00:00:00,2.76845216098,不超过5.51亿元,借壳上市,海际大和,电力、煤气及水的生产和供应业,100%股份,公用事业
达华智能,-,14.249687986500001,3553.57,4079.36,4612,2013-11-06 00:00:00,2013.0,收益法,,软件开发、信息化解决方案,002512.SZ,12.4663366699,无,43300.0,44300,,10164.07,新东网100%股权,,,9337.57,3108.84,44300.0,,2012-12-31 00:00:00,3.74427500945,无,产业收购,东北证券,信息技术业,85%股份+15%现金,电子
新洋丰,-,7.51044260905,44753.42,,,2013-11-07 00:00:00,2013.0,资产基础法,,磷复肥的研发、生产和销售,000902.SZ,6.03223530179,无,257826.8,269963.16,,257826.8,新洋丰肥业100%股权,,42469.28,110759.51,35945.04,269963.16,,2013-02-28 00:00:00,1.4373813138,无,借壳上市,国泰君安,石油、化学、塑胶、塑料,100%股份,纺织服装
新华医疗,-,13.031071274,4469.44,4962.73,,2013-11-07 00:00:00,2013.0,收益法,,中药制药装备研发、生产、销售、制药装备集成服务及中药制药工程自动化控制服务,600587.SH,8.8683682967,补充流动资金,35280.0,39636.64,,12600.01,远跃药机90%股权,,3767.6,10493.45,3041.702341,39636.64,,2013-05-31 00:00:00,2.77727439498,0.39,产业收购,西南证券,机械、设备、仪表,股份+现金,医药生物
太极股份,-,14.892485153900001,4072.6,4849.02,5525,2013-11-07 00:00:00,2013.0,收益法,,软件的开发、实施及服务,002368.SZ,13.2638412808,补充流动资金,49049.0,54018.32,,13629.6,慧点科技91%股权,,,11152.51,3627.22,54018.32,,2012-12-31 00:00:00,3.84360202322,不超过1.63亿元,产业收购,中信建投,信息技术业,股份+现金,计算机
鲁银投资,-,-2667.46642965,,,,2013-11-13 00:00:00,2013.0,收益法,,城商行,600784.SH,,无,40656.69,-,,6312.48,莱商银行4.98%股权,,,480615.7,-309.45835,825469.76,,2013-06-30 00:00:00,0.7175255822900001,无,集团整体上市,兴业证券,金融、保险业,股份+现金,钢铁
同德化工,-,12.550031365299999,3184.48,3234.73,,2013-11-13 00:00:00,2013.0,收益法,,爆破作业,002360.SZ,7.85303095011,无,11253.52,25007.82,,4551.42,同德爆破45%股权,,3033.22,4516.66,1992.65,25007.82,,2013-04-30 00:00:00,4.536794888259999,无,产业收购,中德证券,石油、化学、塑胶、塑料,100%股份,化工
宇顺电子,-,25.121006286,11800,14160,16992,2013-11-15 00:00:00,2013.0,收益法,,中小尺寸TFT液晶显示器件及其模组的研发、生产和销售,002289.SZ,12.298983050799999,除支付现金对价外，其余配套融资用于本次重组完成后的整合,145000.0,145128,,37453.45,雅视科技100%股权,,8300,31418.06,5777.157107,145128.0,,2013-06-30 00:00:00,3.61925402141,不超过4.83亿元,产业收购,海通证券,电子,股份+现金,电子
紫光股份,73400,29.303246545100002,7000,8500,,2013-11-15 00:00:00,2013.0,收益法,,面向金融、交通、电信等行业的大中型企业及政府机构提供针对各级层面的IT服务解决方案；依托拥有自主知识产权的视音频压缩、传输与移动云计算中间件技术等核心技术，为电信运营商、行业客户等移动应用运营主体提供技术与服务,000938.SZ,18.4142857143,本次募集配套资金将用于支付收购能通科技股份和融创天下股份的现金对价款以及交易完成后的整合,130000.0,69600,,-,能通科技和融创天下100%股份,,5500,48853.13,4398.83,128900.0,,2013-05-31 00:00:00,1.63852080716,4.33亿元,集团整体上市,国金证券、天风证券,信息技术业,股份+现金,计算机
洪城股份,648771,27.297417876500006,42613.73,50581,,2013-11-20 00:00:00,2013.0,收益法,,蒲地蓝消炎口服液、雷贝拉唑钠肠溶胶囊（济诺）、小儿豉翘清热颗粒等中成药,600566.SH,15.2244593468,用于济川药业及其子公司的在建项目建设,560015.0,560015,,-,济川药业100%股权,,36032.88,91872.04,23766.753432,648771.0,,2013-05-31 00:00:00,6.0616805722399985,不超过6.52亿元,借壳上市,国金证券,医药、生物制品,100%股份,医药生物
国电南瑞,-,194.717927103,28536.32,29068.78,32844.36,2013-11-20 00:00:00,2013.0,收益法,,电网调度自动化、用电自动化及终端设备、农电/配电自动化及终端设备等的研发、制造；电站辅机及环保工程,600406.SH,9.227503756619999,无,258688.51,24625.76,,12279.9,北京科东100%股权、电研华源100%股权、国电富通100%股权、南瑞太阳能75%股权等电器类资产,,,133139.13,1352.31,263319.0,,2012-09-30 00:00:00,0.977773176075,无,集团整体上市,中信证券,机械、设备、仪表,100%股份,电气设备
有研新材,-,,,,,2013-11-22 00:00:00,2013.0,资产基础法,,稀土相关材料的研发、生产与销售；高纯金属靶材、医用支架、贵金属电子材料及化合物等；锗晶体、化合物半导体、高纯电子化合物和光电材料的研发、生产和销售，现有晶体材料和光纤材料等产品板块,600206.SH,,用于补充有研亿金和有研光电营运资金、向有研光电增资偿还建设资金借款和用于新技术和新产品开发,124476.66,-,,12840.19,有研稀土85%股份、有研亿金95.65%股份、有研光电96.47%股权，并向有研总院发行股份购买部分机器设备,,,129920.36,,156022.85,,2013-03-31 00:00:00,0.20091146607,不超过3.60亿元,集团整体上市,中信建投,金属、非金属,100%股份,电子
神州信息,331000,9.605273253630001,,,,2013-11-22 00:00:00,2013.0,收益法,,金融、政府、电信等行业信息化领域软件开发与系统集成服务,000555.SZ,,先偿还昆山国投公司所负的债务，若有剩余将支付本次交易的并购交易税费、人员安置费用、中介机构费用、企业迁址过程发生费用等其他并购整合费用,301513.5,301700,,-,神州信息100%股权,,,87772.1,31409.83,301700.0,,2013-04-30 00:00:00,2.43731094505,2,借壳上市,西南证券,信息技术业,100%股份,计算机
银江股份,-,14.5950069012,4918.99,,,2013-11-27 00:00:00,2013.0,收益法,,城市轨道交通视频安防监控项目,300020.SZ,12.2531251334,用于支付现金对价，剩余部分在扣除发行费用后用于补充上市公司流动资金,60000.0,60273,,24825.19,亚太安讯100%股权,,4873,18316.77,4129.7,60273.0,,2013-05-31 00:00:00,2.29059108129,不超过2.00亿元,产业收购,浙商证券,信息技术业,股份+现金,计算机
长信科技,-,16.4403434955,5296.51,6788.23,,2013-11-27 00:00:00,2013.0,收益法,,中大尺寸触控面板模组的研发、生产和销售,300088.SZ,7.568969000339999,无,40089.12,40089.12,,5296.53,赣州德普特的100%股权,,3994.06,3951.34,2438.46,40089.12,,2013-03-31 00:00:00,9.145702470549999,无,产业收购,华林证券,电子,100%股份,电子
江河创建,-,13.775951833199999,19397.15,22335.19,23447.71,2013-11-29 00:00:00,2013.0,收益法,,主营业务类别分为建筑装饰工程的施工与设计，主要业务收入为内装系统业务收入,601886.SH,9.3070770706,无,47397.6,180530.77,,94998.87,港源装饰合计26.25%股权,,15887.58,80423.39,13104.776511,180530.77,,2013-05-31 00:00:00,1.24475454218,无,集团整体上市,国泰君安,建筑业,100%股份,建筑装饰
凯撒股份,-,15.799847906300002,147031.94,170660.36,191276.59,2013-11-29 00:00:00,2013.0,收益法,,品牌服装的经营，包括品牌管理、供应链管理和营销网络管理等业务,002425.SZ,9.174172904199999,无,1300000.0,1348896.44,,473421.13,海澜之家100%股权,,121217.91,"265,530.81",85374.014231,1348896.44,,2013-06-30 00:00:00,4.08,无,借壳上市,华泰联合,纺织、服装、皮毛,100%股份,纺织服装
武昌鱼,,,,,,2013-12-04 00:00:00,2013.0,,,,600275.SH,,,,,,,黔锦矿业100%股权,,,,,0.0,,,,,产业收购,中德证券,采掘业,,综合
美锦能源,-,-2301.88911596,,,,2013-12-04 00:00:00,2013.0,资产基础法,,焦炭、煤炭采掘和销售业务,000723.SZ,,补充流动资金,939672.98,-,,9204.81,汾西太岳76.96 %的股权、东于煤业100%的股权、美锦煤焦化100%的股权、天津美锦100%的股权以及大连美锦100%的股权,,,328542.32,-455.07,1047520.68,,2012-12-31 00:00:00,2.1883888809200003,不超过25亿元,集团整体上市,财通证券,采掘业,股份+现金,采掘
隆平高科,240600,28.4589913388,19477.01,22284,,2013-12-05 00:00:00,2013.0,收益法,,杂交水稻与杂交玉米种子,000998.SZ,22.6296279562,无,164500.0,222386.57,,-,湖南隆平45%的股权、安徽隆平34.5%的股、亚华种子20%的股权,,16952.37,50777.11,15487.46,440757.49,,2013-04-30 00:00:00,7.680239777330001,无,产业收购,广州证券,农、林、牧、渔业,100%股份,农林牧渔
尤洛卡,-,47.85398795890001,2410.85,3080,3767.26,2013-12-05 00:00:00,2013.0,收益法,,矿山通信及信息化系统产品研发、生产和销售,300099.SZ,7.451077420830001,无,9558.34,17963.43,,2349.59,富华宇祺53.21%股权,,1799.23,1560.83,375.38,17963.43,,2013-06-30 00:00:00,10.5088959079,无,产业收购,国海证券,信息技术业,100%股份,机械设备
渤海租赁,-,14.716791329300001,57064,,,2013-12-18 00:00:00,2013.0,收益法,,集装箱租赁服务,000415.SZ,14.305621758,用于支付现金对价,810000.0,816336,,677322.24,Seaco SRL100%股权,,59788,410124.9,55469.7,816336.0,,2013-03-31 00:00:00,0.990457053449,不超过20亿元,集团整体上市,银河证券,金融保险业,股份+现金+承接债务,非银金融
新华百货,-,13.509024198399999,6977.3,7188.61,7546.44,2013-12-19 00:00:00,2013.0,收益法,,家电零售连锁,600785.SH,9.04035085205,无,30907.0,63077.24,,20960.22,东桥电器49%的股权,,6615.95,18732.09,4669.266934,63077.24,,2013-09-30 00:00:00,2.36733594596,无,产业收购,西南证券,批发和零售贸易,股份+现金,商业贸易
科达洁能,-,16.0608090073,4044.54,4814.9,4873.41,2013-12-19 00:00:00,2013.0,收益法,,围绕铝行业节能减排，铝金属专业装备设计、制造及安装；工程项目管理；运营管理咨询为一体,600499.SH,8.18241382209,用于支付收购东大泰隆现金对价款,33094.1,33094.1,,9406.64,东大泰隆100%的股权,,3244.74,6235.19,2060.55,33094.1,,2013-06-30 00:00:00,4.30763296708,1.1,产业收购,西南证券,机械、设备、仪表,股份+现金,机械设备
乐视网,-,12.403402621600002,8100,10320,,2013-12-25 00:00:00,2013.0,收益法、资产基础法,,电视剧的投资、制作、发行及其衍生业务；专业从事精品电视剧独家网络版权的采购、管理及分销,300104.SZ,14.860914814800001,2.7亿元将用于本次交易的现金对价支付，其余部分用于并购完成后的业务整合并补充公司流动资金,119850.0,,,13046.19,花儿影视100%的股权\乐视新媒体99.5%的股权,,6300,40488.28,9704.87,120373.41,,2013-06-30 00:00:00,1.97304331031,不超过3.00亿元,产业收购,华泰联合,传播与文化产业,股份+现金,传媒
蒙草抗旱,57200,12.732189958900001,5395.89,6480,7776,2013-12-25 00:00:00,2013.0,收益法,,园林景观设计和施工,300355.SZ,10.6006608734,用于支付本次交易的现金对价,39900.0,57000,,-,"浙江普天园林建筑发展有限
公司100%股权",,4690.4,28612.9,4492.55,57200.0,,2013-07-31 00:00:00,0.999098308805,1.33,产业收购,华泰联合,建筑业,股份+现金,建筑装饰
上海莱士,181513.45,25.302826468800006,8243.69,10485.48,13423.24,2014-01-09 00:00:00,2014.0,收益法,,血液制品,002252.SZ,22.0184710973,用于邦和药业的持续发展，以及补充本公司的营运资金,180000.0,180695.6,,,邦和药业100%股权,,7876.64,26424.92,7173.643238,181513.45,,2013-04-30 00:00:00,5.86902552591,4.9972,集团整体上市,中信证券,医药、生物制品,100%股份,医药生物
视觉中国,,131.398198122,9202.07,12102.98,15653.66,2014-01-09 00:00:00,2014.0,收益法,,信息传播服务业,000681.SZ,27.038807572600003,无,248813.0,120556,,12554.48,华夏视觉100%股权、汉华易美100%股权,,5424.98,14900.97,1893.58,248813.0,,2013-06-30 00:00:00,15.6977720242,无,借壳上市,西南证券,社会服务业,100%股份,传媒
华谊兄弟,276050.52,16.1234793504,16502.93,20721.32,23561.56,2014-01-16 00:00:00,2014.0,收益法,,电视剧制作发行,300027.SZ,13.8794601928,用于支付标的资产现金对价及补充公司流动资金,67161.6,229051.76,,,银汉科技50.88%股权,,14399.69,47613.78,14206.1,229051.76,,2013-04-30 00:00:00,3.81061911069,不超过2.2.4亿元,借壳上市,中信建投,社会服务业,股份+现金,传媒
长城影视,,213.813815217,11000,14300,18590,2014-01-16 00:00:00,2014.0,收益法,,移动网游,002071.SZ,12.063375454500001,无,229051.76,132697.13,,8379.66,长城影视100%股权,,10976.06,8348.87,620.62,132697.13,,2013-06-30 00:00:00,14.8940227839,无,产业收购,宏源证券,信息技术业,100%股份,轻工制造
神州泰岳,,77.54510699949999,8000,11000,15000,2014-01-17 00:00:00,2014.0,收益法,,软件和信息技术服务业,300002.SZ,15.1875,无,121500.0,122093.74,,7641.85,壳木软件100%股权,,9904.19,4260.47,1566.83,121500.0,,2013-06-30 00:00:00,27.5179804106,无,产业收购,中信证券,信息技术业,股份+现金,计算机
互动娱乐,,54.4921687474,6000,8000,9700,2014-01-22 00:00:00,2014.0,收益法,,网络游戏与互联网广告,300043.SZ,13.5454816667,将用于支付标的资产现金对价,81200.0,81272.89,,7809.38,天拓科技100%的股权,,6019.9,5770.22,1491.46,81272.89,,2013-09-30 00:00:00,13.0848858449,不超过2.71亿元,产业收购,广发证券,信息技术业,股份+现金,传媒
华邦颖泰,,19.0408037555,10745.09,12108.77,13962.31,2014-01-22 00:00:00,2014.0,收益法,,精细化工业,002004.SZ,12.370181171099999,"其中19,522.08万元用于支付标的资产现金购买价款，20,377.92万元用于满足标的资产项目建设需要",132918.71,84968.33,,48587.5,山东福尔 100%股权、凯盛新材100%股权,,7049.31,55845.48,6980.73,132918.71,,2013-06-30 00:00:00,1.38011581242,不超过3.99亿元,产业收购,西南证券,石油、化学、塑胶、塑料,股份+现金,化工
